# This is a file containing several observables from lines  
# identified by L. Rimulo.  
# Each line contains:  
#  
# 0: j: initial hydrogen level  
# 1: i: final hydrogen level  
# 2: theoretical wavelength of the transition [Angstroms]  
# 3: goodness of the identification  
#  
# 4: apparent wavelength (before identification) [Angstroms]  
# 5: corrected wavelength (used for identification) [Angstroms]  
# 6: error of apparent wavelength [Angstroms]  
#  
# 7: "continuum"  
# 8: uncertainty of "continuum"  
#  
# 9: line flux [erg/s cm2]  
# 10: uncertainty of line flux [erg/s cm2]  
#  
# 11: equivalent width [Angstroms]  
# 12: uncertainty of equivalent width [Angstroms]  
#  
# 13: "core"  
# 14: uncertainty of "core"  
#  
# 15: gaussian FWHM [Angstroms]  
# 16: uncertainty of gaussian FWHM [Angstroms]  
#  
# 17: lorentzian FWHM [Angstroms]  
# 18: uncertainty of lorentzian FWHM [Angstroms]  
#  
5 4 40522.4765514 274.312196228 40602.1733333 40542.6175488 0.166799333541 6.75466666667e-13 1.47044966665e-15 7.16833333333e-11 3.87843038124e-13 -106.1 0.81649658093 5.692e-13 1.07082522691e-15 118.3 0.408248290463 0.0 0.0 
14 6 40208.4273581 2780.62175812 40242.5666667 40202.3577288 0.578637591789 6.99733333333e-13 7.31816613463e-16 1.97133333333e-11 5.00754985552e-13 -28.1733333333 0.749058668523 1.201e-13 3.26598632375e-16 154.2 4.31354455948 0.0 0.0 
15 6 39075.245246 2015.77213116 39028.7666667 39056.0555659 0.14430012136 7.75066666667e-13 1.29185482505e-15 2.28466666667e-11 3.22628096868e-13 -29.48 0.467831878634 1.76066666667e-13 1.08730042869e-15 121.9 0.989949493661 0.0 0.0 
16 6 38194.2760805 4675.71872856 38103.5033333 38182.9062511 1.74054267456 8.59533333333e-13 1.34246870441e-15 2.66266666667e-11 5.58231333967e-13 -30.9833333333 0.694086129782 1.109e-13 1.09848380355e-15 225.633333333 2.46891789162 0.0 0.0 
8 5 37405.3629705 735.914272862 37300.4533333 37423.6928561 0.302692238121 9.49433333333e-13 1.53260852435e-15 5.99e-11 3.85054108752e-13 -63.4466666667 0.947006981085 2.72833333333e-13 7.40870359025e-16 207.4 2.16487105082 0.0 0.0 
18 6 36926.1067575 296.394337523 36803.5733333 36952.3743885 2.59325188139 1.01133333333e-12 1.24721912891e-15 1.72833333333e-11 4.1555852643e-13 -17.0866666667 0.426953028902 9.515e-14 3.05068298364e-16 170.666666667 4.64351399505 0.0 0.0 
19 6 36459.0072874 5668.22843424 36291.1133333 36464.250627 4.23167679746 1.082e-12 2.94392028876e-15 2.31766666667e-11 2.47452801336e-12 -21.4333333333 2.35006855692 1.38666666667e-13 4.50579873299e-15 157.733333333 22.2111583569 0.0 0.0 
20 6 36069.4571502 224.924970478 35903.1866667 36092.8793937 0.0309124839675 1.11866666667e-12 1.69967317119e-15 1.57e-11 5.27825728816e-13 -14.0366666667 0.489239773072 1.161e-13 9.41629792788e-16 127.033333333 3.2714251057 0.0 0.0 
21 6 35740.8243183 56.2873786661 35577.1566667 35779.176386 1.56205689823 1.14733333333e-12 2.35702260399e-15 1.05833333333e-11 6.9810855571e-13 -9.22966666667 0.629904931099 7.62066666667e-14 2.80381089868e-15 130.4 3.68057966449 0.0 0.0 
22 6 35460.7850608 23.378556299 35296.72 35507.9498488 13.1483104153 1.16666666667e-12 4.71404520954e-16 5.14766666667e-12 6.34518890359e-13 -4.41266666667 0.54331226953 3.776e-14 1.25683173098e-14 157.473333333 88.5942019673 0.0 0.0 
23 6 35220.0324088 8.83157609342 35060.4166667 35278.2480171 8.20313896541 1.18333333333e-12 1.88561808313e-15 1.86933333333e-11 3.27040602304e-13 -15.8 0.259358182186 8.28833333333e-14 1.22001265932e-14 217.633333333 38.9599224275 0.0 0.0 
24 6 35011.4197404 17.3230369129 34827.77 35050.9256627 5.18153134492 1.199e-12 8.16496581098e-16 2.356e-11 5.21791784782e-13 -19.6466666667 0.441311177692 1.03803333333e-13 8.92875629015e-15 214.766666667 18.3822982483 0.0 0.0 
25 6 34829.3781904 163.693197686 34615.6633333 34842.5378667 6.69447698911 1.215e-12 1.41421356241e-15 2.43533333333e-11 2.20583065735e-12 -20.0466666667 1.83942623905 9.69433333333e-14 2.0020549998e-14 242.966666667 33.7747769135 0.0 0.0 
27 6 34528.3076174 0.129047156343 34367.0733333 34596.7678296 1.31172475172 1.231e-12 8.16496581098e-16 2.41433333333e-11 5.12336694849e-13 -19.6166666667 0.416679999787 9.583e-14 3.87384391357e-15 236.866666667 4.66571418851 0.0 0.0 
29 6 34291.0760889 3927.41721879 34062.1 34292.701271 2.24260274518 1.25e-12 1.63299316186e-15 3.07333333333e-12 1.607074637e-13 -2.459 0.130417279019 2.75466666667e-14 2.39316155372e-15 105.496666667 9.20286308107 0.0 0.0 
32 6 34019.19327 73.1931105877 33782.8766667 34011.5138557 2.53199954768 1.27066666667e-12 1.24721912869e-15 1.31533333333e-11 7.52344483745e-13 -10.3543333333 0.594663116581 1.13e-13 7.78888096372e-16 109.333333333 5.82542320828 0.0 0.0 
35 6 33817.0120758 4.3673775931 33609.5533333 33835.4715211 3.3417493236 1.284e-12 1.63299316203e-15 1.41e-11 8.86604007811e-13 -10.98 0.694166166466 7.456e-14 1.28111930228e-15 177.633333333 11.129640106 0.0 0.0 
