  40636.21 1.444E-12 1.517E-10     -105. 6.793E-13     209.8        0.
  40296.32 1.436E-12 9.217E-11     -64.2 5.070E-13     170.8        0.
  39043.12 1.540E-12 7.362E-11     -47.8 2.335E-13     296.2        0.
  38113.46 1.652E-12 4.422E-11    -26.76 2.536E-13     163.8        0.
  37346.05 1.710E-12 1.416E-10    -82.78 6.701E-13     198.5        0.
   36777.9 1.748E-12 4.186E-11    -23.95 2.600E-13     151.2        0.
   36330.6 1.785E-12 3.759E-11    -21.06 1.981E-13     178.3        0.
  35915.11 1.828E-12 5.113E-11    -27.97 2.487E-13     193.1        0.
  35593.55 1.886E-12 4.936E-11    -26.17 2.190E-13     211.7        0.
  35312.11 1.937E-12 2.863E-11    -14.77 2.131E-13     126.2        0.
  35028.56 2.002E-12 2.040E-11    -10.19 1.537E-13     124.7        0.
  34681.02 2.083E-12 8.501E-12    -4.081 7.754E-14      103.        0.
  34381.04 2.150E-12 1.090E-11    -5.069 6.747E-14     151.8        0. 
  34030.77 2.225E-12 5.630E-12     -2.53 8.143E-14     64.95        0.
  33645.64 2.293E-12 2.029E-11    -8.848 1.501E-13     126.9        0.
  40633.95 1.442E-12 1.564E-10    -108.4 6.679E-13     219.9        0.
  40298.12 1.434E-12 8.759E-11    -61.07 5.283E-13     155.8        0.
  39046.24 1.550E-12 6.603E-11    -42.61 2.291E-13     270.8        0.
  38113.15 1.657E-12 4.208E-11    -25.39 2.517E-13     157.1        0.
  37346.05 1.710E-12 1.416E-10    -82.78 6.701E-13     198.5        0.
  36779.48 1.742E-12 4.381E-11    -25.15 2.641E-13     155.9        0.
  36330.14 1.786E-12 3.739E-11    -20.94 1.966E-13     178.7        0.
  35912.59 1.853E-12 4.371E-11    -23.59 2.244E-13      183.        0.
  35592.11 1.898E-12 4.471E-11    -23.55 2.118E-13     198.3        0.
  35316.66 1.938E-12 2.832E-11    -14.62 2.060E-13     129.2        0.
  35028.49 2.001E-12 2.088E-11    -10.43 1.544E-13      127.        0.
  34680.82 2.084E-12 8.236E-12    -3.953 7.756E-14     99.76        0.
  34380.22 2.148E-12 1.177E-11    -5.481 6.835E-14     161.8        0.
  34030.44 2.220E-12 5.773E-12      -2.6 8.839E-14     61.36        0.
  33645.45 2.296E-12 1.944E-11    -8.466 1.475E-13     123.8        0.
  40633.88 1.447E-12 1.533E-10    -105.9 6.657E-13     216.3        0.
  40298.29 1.442E-12 8.507E-11      -59. 5.221E-13     153.1        0.
  39047.86 1.547E-12 6.782E-11    -43.84 2.302E-13     276.7        0.
  38112.47 1.652E-12 4.397E-11    -26.61 2.539E-13     162.7        0.
  37345.52 1.705E-12 1.438E-10    -84.34 6.741E-13     200.4        0.
  36777.79 1.743E-12 4.352E-11    -24.97 2.635E-13     155.1        0.
  36329.85 1.784E-12 3.788E-11    -21.24 2.003E-13     177.7        0.
  35913.58 1.846E-12 4.585E-11    -24.84 2.311E-13     186.4        0.
  35593.48 1.899E-12 4.445E-11    -23.41 2.111E-13     197.8        0.
  35316.97 1.944E-12 2.657E-11    -13.67 1.995E-13     125.1        0.
  35028.58 2.001E-12 2.078E-11    -10.39 1.545E-13     126.4        0.
  34681.02 2.083E-12 8.501E-12    -4.081 7.754E-14      103.        0.
  34379.34 2.146E-12 1.295E-11    -6.034 7.011E-14     173.5        0.
   34031.4 2.218E-12 6.629E-12    -2.989 8.877E-14     70.16        0.
  33645.72 2.296E-12 1.952E-11    -8.502 1.479E-13      124.        0.


  
  
