  40522.53 2.701E-12 1.756E-10      -65. 1.295E-12     127.4        0.
  40201.91 2.804E-12 2.464E-11    -8.788 1.697E-13     136.4        0.
  38990.66 3.077E-12 9.223E-12    -2.998 8.923E-14     97.11        0.
  38057.03 3.303E-12 1.757E-11    -5.318 1.363E-13      121.        0.
  37256.81 3.604E-12 8.532E-11    -25.08 5.340E-13      159.        0.
  36598.48 3.879E-12 2.305E-11    -5.942 1.318E-13     164.2        0.
  36291.18 3.995E-12 1.038E-11    -2.597 7.950E-14     122.6        0.
  35862.55 4.162E-12 3.221E-11    -7.739 6.431E-14     470.5        0.
  35527.43 4.287E-12 5.426E-11    -12.66 1.131E-13     450.8        0.
  35233.69 4.396E-12 7.178E-11    -16.33 1.480E-13     455.6        0. 
  40523.19 2.682E-12 1.808E-10    -67.42 1.308E-12     129.9        0.
  40198.14 2.803E-12 2.488E-11    -8.875 1.726E-13     135.4        0.
   38989.8 3.054E-12 1.603E-11    -5.247 1.077E-13     139.8        0.
  38057.36 3.297E-12 1.835E-11    -5.565 1.437E-13      120.        0.
  37256.77 3.615E-12 8.701E-11    -24.07 5.245E-13     155.9        0.
  36597.02 3.872E-12 2.540E-11    -6.561 1.392E-13     171.4        0.
  36291.46 3.994E-12 1.057E-11    -2.645 8.034E-14     123.6        0.
   35857.5 4.162E-12 3.299E-11    -7.925 6.418E-14     482.8        0.
   35529.7 4.284E-12 5.347E-11    -12.48 1.072E-13     468.6        0.
  35238.18 4.393E-12 7.415E-11    -16.88 1.488E-13     468.1        0. 
  40522.88 2.705E-12 1.742E-10    -64.42 1.295E-12     126.4        0.
  40193.32 2.799E-12 2.470E-11    -11.43 1.532E-13     196.2        0.
  38988.86 3.072E-12 1.047E-11    -3.407 9.641E-14      102.        0.
  38048.63 3.310E-12 1.876E-11    -5.667 1.382E-13     127.5        0.
  37256.55 3.625E-12 8.510E-11    -22.87 5.201E-13     149.8        0.
  36597.98 3.862E-12 2.748E-11    -7.115 1.460E-13     176.8        0.
  36286.78 3.990E-12 1.316E-11    -3.299 8.360E-14     147.9        0.
  35843.39 4.171E-12 3.031E-11    -7.266 5.609E-14     507.6        0.
  35533.75 4.284E-12 5.265E-11    -12.29 9.368E-14      528.        0.
  35245.15 4.390E-12 7.680E-11    -17.49 1.467E-13     491.8        0.
