  40602.26 6.773E-13 7.121E-11    -105.1 5.678E-13     117.8        0.
  40242.38 7.002E-13 1.940E-11    -27.71 1.205E-13     151.2        0.
  39028.68 7.737E-13 2.320E-11    -29.99 1.772E-13      123.        0.
  38101.89 8.583E-13 2.720E-11    -31.69 1.120E-13     228.2        0.
  37300.61 9.498E-13 6.002E-11     -63.2 2.727E-13     206.8        0.
  36802.75 1.011E-12 1.742E-11    -17.22 9.509E-14     172.1        0.
  36288.39 1.083E-12 2.181E-11    -20.15 1.428E-13     143.5        0.
  35903.23 1.118E-12 1.593E-11    -14.25 1.165E-13     128.5        0.
  35578.96 1.149E-12 1.006E-11    -8.759 7.412E-14     127.6        0.
  35278.13 1.167E-12 4.695E-12    -4.023 4.826E-14     91.38        0.
  35067.82 1.182E-12 1.877E-11    -15.88 9.202E-14     191.7        0. 
  34820.57 1.200E-12 2.334E-11    -19.44 9.121E-14     240.4        0.
  34614.16 1.214E-12 2.608E-11    -21.48 1.111E-13     220.6        0.
   34365.7 1.231E-12 2.343E-11    -19.04 9.043E-14     243.4        0.
  34059.67 1.252E-12 3.014E-12    -2.408 2.418E-14     117.1        0.
  33779.73 1.272E-12 1.355E-11    -10.66 1.124E-13     113.2        0.
  33609.18 1.286E-12 1.304E-11    -10.14 7.334E-14      167.        0.
  40601.94 6.754E-13 7.168E-11    -106.1 5.694E-13     118.3        0.
  40241.97 6.987E-13 2.042E-11    -29.23 1.197E-13     160.3        0.
  39028.97 7.768E-13 2.242E-11    -28.86 1.746E-13     120.6        0.
   38102.7 8.614E-13 2.587E-11    -30.04 1.094E-13     222.3        0.
  37300.72 9.511E-13 5.938E-11    -62.43 2.720E-13     205.1        0.
  36800.89 1.013E-12 1.672E-11    -16.51 9.555E-14     164.4        0.
  36297.09 1.078E-12 2.665E-11    -24.73 1.324E-13     189.1        0.
  35903.17 1.121E-12 1.497E-11    -13.36 1.148E-13     122.5        0.
  35577.36 1.149E-12 1.012E-11     -8.81 7.433E-14      128.        0.
  35305.66 1.167E-12 6.045E-12    -5.181 2.009E-14     282.7        0.
  35048.98 1.186E-12 1.905E-11    -16.07 6.564E-14     272.7        0.
  34832.55 1.199E-12 2.306E-11    -19.24 1.093E-13     198.2        0.
  34624.51 1.217E-12 2.124E-11    -17.45 6.863E-14     290.7        0.
  34368.84 1.232E-12 2.439E-11     -19.8 9.773E-14     234.4        0.
  34065.08 1.248E-12 3.293E-12    -2.638 2.953E-14     104.8        0.
  33785.93 1.271E-12 1.210E-11    -9.523 1.125E-13     101.1        0.
  33613.82 1.284E-12 1.521E-11    -11.84 7.401E-14      193.        0.
  40602.32 6.737E-13 7.216E-11    -107.1 5.704E-13     118.8        0.
  40243.35 7.003E-13 1.932E-11    -27.58 1.201E-13     151.1        0.
  39028.65 7.747E-13 2.292E-11    -29.59 1.764E-13     122.1        0.
  38105.92 8.589E-13 2.681E-11    -31.22 1.113E-13     226.4        0.
  37300.03 9.474E-13 6.030E-11    -64.71 2.738E-13     210.3        0.
  36807.08 1.010E-12 1.771E-11    -17.53 9.481E-14     175.5        0.
  36287.86 1.085E-12 2.107E-11    -19.42 1.408E-13     140.6        0.
  35903.16 1.117E-12 1.620E-11     -14.5 1.170E-13     130.1        0.
  35575.15 1.144E-12 1.157E-11    -10.12 8.017E-14     135.6        0.
  35306.37 1.166E-12 4.703E-12    -4.034 4.493E-14     98.34        0.
  35064.45 1.182E-12 1.826E-11    -15.45 9.099E-14     188.5        0.
  34830.19 1.198E-12 2.428E-11    -20.26 1.109E-13     205.7        0.
  34608.32 1.214E-12 2.574E-11    -21.21 1.111E-13     217.6        0.
  34366.68 1.230E-12 2.461E-11    -20.01 9.933E-14     232.8        0.
  34061.55 1.250E-12 2.913E-12    -2.331 2.893E-14     94.59        0.
  33782.97 1.269E-12 1.381E-11    -10.88 1.141E-13     113.7        0.
  33605.66 1.282E-12 1.405E-11    -10.96 7.633E-14     172.9        0.


  
  
  
