  40603.81 2.427E-13 1.518E-11    -62.52 1.336E-13     106.7        0.
  40247.12 2.439E-13 1.192E-11    -48.87 6.908E-14     162.1        0.
  39048.63 2.714E-13 1.127E-11    -41.53 7.446E-14     142.2        0.
  38116.27 3.044E-13 1.083E-11    -35.56 5.093E-14     199.7        0.
  37324.36 3.349E-13 2.129E-11    -63.59 1.029E-13     194.3        0.
  36782.89 3.562E-13 6.057E-12    -17.01 3.925E-14      145.        0.
  36309.57 3.699E-13 7.935E-12    -21.45 4.803E-14     155.2        0.
   35926.5 3.840E-13 7.345E-12    -19.13 5.395E-14     127.9        0.
  35585.52 3.940E-13 6.485E-12    -16.46 4.495E-14     135.5        0.
  35327.68 4.006E-13 2.615E-12    -6.527 2.425E-14     101.3        0.
   34401.6 4.379E-13 5.081E-12     -11.6 2.874E-14     166.1        0.
   33992.2 4.594E-13 7.053E-13    -1.535 8.717E-15     76.01        0.
  33630.09 4.972E-13 4.240E-12    -8.527 3.017E-14      132.        0.   
   40603.8 2.428E-13 1.517E-11    -62.48 1.335E-13     106.7        0.
  40246.66 2.442E-13 1.181E-11    -48.36 6.883E-14     161.2        0.
  39052.45 2.674E-13 1.269E-11    -47.46 7.557E-14     157.8        0.
  38116.01 3.050E-13 1.056E-11    -34.64 5.067E-14     195.8        0.
  37323.82 3.347E-13 2.136E-11    -63.81 1.029E-13      195.        0.
  36784.95 3.570E-13 5.843E-12    -16.36 3.825E-14     143.5        0.
  36308.92 3.721E-13 7.074E-12    -19.01 4.787E-14     138.8        0.
  35924.63 3.851E-13 6.981E-12    -18.13 5.346E-14     122.7        0.
  35582.98 3.939E-13 6.554E-12    -16.64 4.426E-14     139.1        0.
   35334.3 4.000E-13 1.401E-12    -3.501 1.547E-14     85.08        0.
    34398. 4.345E-13 6.456E-12    -14.86 3.272E-14     185.4        0.
  33989.91 4.603E-13 5.257E-13    -1.142 8.394E-15     58.83        0.
  33630.09 4.988E-13 4.173E-12    -8.367 3.007E-14     130.4        0. 
  40604.05 2.420E-13 1.536E-11    -63.48 1.342E-13     107.6        0.
  40247.24 2.447E-13 1.166E-11    -47.67 6.839E-14     160.2        0.
  39053.81 2.661E-13 1.331E-11    -50.02 7.579E-14      165.        0.
  38116.84 3.040E-13 1.104E-11    -36.33 5.116E-14     202.8        0.
  37324.36 3.349E-13 2.129E-11    -63.59 1.029E-13     194.3        0.
  36782.72 3.563E-13 6.013E-12    -16.87 3.918E-14     144.2        0.
  36308.26 3.714E-13 7.349E-12    -19.79 4.817E-14     143.3        0.
  35925.49 3.843E-13 7.167E-12    -18.65 5.409E-14     124.5        0.
  35584.09 3.921E-13 6.941E-12     -17.7 4.734E-14     137.7        0.
  35329.46 3.987E-13 2.909E-12    -7.296 2.622E-14     104.2        0.
  34401.33 4.371E-13 5.460E-12    -12.49 2.928E-14     175.2        0.
  33990.92 4.594E-13 6.477E-13     -1.41 9.065E-15     67.12        0.
  33628.58 4.991E-13 4.107E-12    -8.229 2.949E-14     130.8        0.
