  40531.64  2.466E-13  1.894E-11 -76.81  1.012E-13   175.9  0.
  40211.86  2.557E-13  1.387E-11 -54.23  7.071E-14   184.2  0.
  38948.77  2.850E-13  1.498E-11 -52.58  7.874E-14   178.8  0.
  38065.31  3.146E-13  1.212E-11 -38.54  7.746E-14    147.  0.
  37293.93  3.419E-13  2.192E-11 -64.13  1.270E-13   162.1  0.
  36737.51  3.592E-13  1.453E-11 -40.46  9.551E-14   142.9  0.
  36283.89  3.759E-13  8.602E-12 -22.88  5.809E-14   139.1  0.
  35876.39  3.924E-13  9.511E-12 -24.24  5.656E-14    158.  0.
  35556.46  4.009E-13  1.323E-11   -33.  5.285E-14   235.1  0.
  35299.77  4.093E-13  8.444E-12 -20.63  5.980E-14   132.7  0.
  35053.76  4.184E-13  3.773E-12 -9.017  3.602E-14   98.41  0.
  34635.03  4.387E-13  9.357E-12 -21.33  4.986E-14   176.3  0.
  33820.56  4.988E-13  2.526E-12 -5.063  3.500E-14   67.79  0.
  40531.64  2.486E-13  1.830E-11 -73.63  9.984E-14   172.2  0.
  40212.46  2.582E-13  1.288E-11  -49.9  6.861E-14   176.4  0.
   38948.7  2.828E-13  1.580E-11 -55.87  8.052E-14   184.4  0.
  38066.39  3.138E-13  1.236E-11 -39.38  7.789E-14    149.  0.
  37294.54  3.413E-13  2.209E-11 -64.71  1.275E-13   162.8  0.
  36734.73  3.593E-13  1.457E-11 -40.57  9.563E-14   143.2  0.
  36283.07  3.750E-13  8.933E-12 -23.82  5.864E-14   143.1  0.
  35879.64  3.910E-13  1.005E-11 -25.72  5.683E-14   166.2  0.
  35554.36  4.027E-13  1.249E-11 -31.03  5.135E-14   228.6  0.
  35301.79  4.116E-13  7.669E-12 -18.63  5.791E-14   124.4  0.
  35053.76  4.184E-13  3.773E-12 -9.017  3.602E-14   98.41  0.
  34646.21  4.401E-13  7.081E-12 -16.09  4.786E-14    139.  0.
  33820.95  5.004E-13  2.276E-12 -4.549  3.351E-14   63.81  0.
  40531.52  2.482E-13  1.839E-11 -74.07  1.000E-13   172.7  0.
  40212.05  2.573E-13  1.324E-11 -51.45  6.942E-14   179.2  0.
  38959.65  2.842E-13  1.722E-11 -60.57  7.502E-14   215.6  0.
  38061.62  3.136E-13  1.247E-11 -39.78  7.766E-14   150.9  0.
  37291.23  3.409E-13  2.227E-11 -65.32  1.276E-13    164.  0.
  36738.09  3.587E-13  1.466E-11 -40.87  9.585E-14   143.7  0.
  36281.83  3.759E-13  8.715E-12 -23.19  5.780E-14   141.7  0.
  35879.91  3.891E-13  1.088E-11 -27.96  5.756E-14   177.6  0.
  35556.07  4.017E-13  1.420E-11 -35.36  4.925E-14   270.9  0.
  35295.12  4.116E-13  7.598E-12 -18.46  5.925E-14   120.5  0.
  35052.87  4.215E-13  3.146E-12 -7.463  3.356E-14   88.06  0.
  34632.76  4.389E-13  1.022E-11 -23.28  4.746E-14   202.3  0.
  33820.34  4.966E-13  2.853E-12 -5.744  3.715E-14   72.13  0.
