  40577.52 4.205E-14 5.354E-12    -127.3 3.894E-14     129.2        0.
   40282.3 4.428E-14 6.936E-12    -156.6 4.558E-14      143.        0.
   39049.7 5.248E-14 1.125E-12    -21.44 1.485E-14     71.17        0.
  38120.05 5.652E-14 2.922E-12    -51.69 2.075E-14     132.3        0.
  37314.17 6.032E-14 5.052E-12    -83.74 3.138E-14     151.2        0.
  36802.33 6.276E-14 1.036E-12    -16.51 7.879E-15     123.6        0.
  36300.54 6.561E-14 1.401E-12    -21.35 1.050E-14     125.4        0.
  35564.65 6.862E-14 6.288E-13    -9.164 1.007E-14     58.66        0.
   34974.7 7.133E-14 3.969E-13    -5.564 3.946E-15     94.49        0.
  34045.84 7.451E-14 7.337E-13    -9.847 7.184E-15     95.95        0.
  33657.73 7.578E-14 3.072E-12    -40.54 1.637E-14     176.3        0.
  40577.34 4.167E-14 5.461E-12     -131. 3.923E-14     130.8        0.
  40281.98 4.393E-14 7.073E-12     -161. 4.567E-14     145.5        0.
  39051.22 5.261E-14 1.102E-12    -20.94 1.466E-14     70.61        0.
  38120.05 5.652E-14 2.922E-12    -51.69 2.075E-14     132.3        0.
  37314.41 6.019E-14 5.098E-12    -84.69 3.152E-14     151.9        0.
  36801.89 6.257E-14 1.079E-12    -17.24 8.046E-15      126.        0.
  36303.55 6.569E-14 1.391E-12    -21.18 1.044E-14     125.2        0.
  35572.89 6.834E-14 6.446E-13    -9.432 1.103E-14     54.89        0.
  34973.61 7.142E-14 4.045E-13    -5.663 3.662E-15     103.7        0.
  34033.44 7.453E-14 8.228E-13    -11.04 7.400E-15     104.5        0.
  33662.74 7.567E-14 3.249E-12    -42.93 1.614E-14     189.1        0.
  40577.08 4.188E-14 5.469E-12    -130.6 3.875E-14     132.6        0.
  40282.08 4.396E-14 7.059E-12    -160.6 4.567E-14     145.2        0.
  39051.62 5.237E-14 1.093E-12    -20.87 1.513E-14     67.86        0.
  38120.03 5.658E-14 2.907E-12    -51.37 2.071E-14     131.9        0.
  37314.04 6.022E-14 5.108E-12    -84.83 3.140E-14     152.8        0.
   36801.9 6.248E-14 1.102E-12    -17.64 8.116E-15     127.6        0.
  36303.58 6.543E-14 1.443E-12    -22.06 1.081E-14     125.5        0.
  35573.41 6.850E-14 6.222E-13    -9.083 1.057E-14     55.32        0.
  34975.39 7.134E-14 3.885E-13    -5.446 3.917E-15     93.18        0.
  34045.75 7.439E-14 7.573E-13    -10.18 7.286E-15     97.64        0.
  33657.81 7.575E-14 3.077E-12    -40.62 1.640E-14     176.3        0.

