  40567.63 2.257E-13 5.425E-12    -24.04 5.723E-14     89.05        0.
  40192.88 2.283E-13 5.045E-12     -22.1 3.883E-14      122.        0.
  39008.68 2.499E-13 3.879E-12    -15.52 2.949E-14     123.6        0.
  38071.33 2.743E-13 3.087E-12    -11.25 1.895E-14      153.        0.
  37260.73 2.928E-13 6.129E-12    -20.93 2.396E-14     240.3        0.
  36723.49 3.051E-13 3.070E-12    -10.06 2.148E-14     134.3        0.
  36255.59 3.135E-13 2.011E-12    -6.414 1.380E-14     136.9        0.
  35884.04 3.216E-13 1.692E-12     -5.26 1.359E-14     116.9        0.
  35578.83 3.287E-13 2.864E-12    -8.712 1.339E-14     200.9        0.
  34374.29 3.638E-13 2.755E-12    -7.573 1.347E-14     192.1        0.
  40567.52 2.255E-13 5.454E-12    -24.18 5.732E-14     89.39        0.
  40189.88 2.285E-13 4.949E-12    -21.66 3.885E-14     119.7        0.
  39007.05 2.488E-13 4.176E-12    -16.78 3.029E-14     129.5        0.
  38082.11 2.739E-13 3.078E-12    -11.24 1.924E-14     150.3        0.
  37256.82 2.931E-13 5.990E-12    -20.44 2.414E-14     233.1        0.
  36723.02 3.029E-13 3.686E-12    -12.17 2.306E-14     150.2        0.
  36255.37 3.144E-13 1.738E-12    -5.528 1.322E-14     123.5        0.
  35883.02 3.220E-13 1.593E-12    -4.946 1.341E-14     111.6        0.
   35580.1 3.288E-13 2.845E-12    -8.654 1.327E-14     201.5        0.
  34374.16 3.638E-13 2.760E-12    -7.587 1.355E-14     191.3        0.
  40567.68 2.250E-13 5.550E-12    -24.66 5.773E-14     90.31        0.
  40193.08 2.286E-13 4.954E-12    -21.67 3.872E-14     120.2        0.
  39012.39 2.487E-13 4.236E-12    -17.04 3.045E-14     130.7        0.
  38069.75 2.738E-13 3.216E-12    -11.74 1.944E-14     155.4        0.
  37248.19 2.934E-13 5.844E-12    -19.91 2.411E-14     227.7        0.
  36721.63 3.059E-13 2.796E-12    -9.139 2.086E-14     125.9        0.
  36253.92 3.149E-13 1.714E-12    -5.443 1.253E-14     128.5        0.
  35882.02 3.221E-13 1.585E-12    -4.921 1.326E-14     112.3        0.
  35577.92 3.285E-13 2.978E-12    -9.066 1.353E-14     206.9        0.
  34329.67 3.648E-13 3.188E-12    -8.738 1.443E-14     207.6        0.
  
