
  40599.29 1.393E-13 2.911E-11    -208.9 2.024E-13     135.1        0.
  40269.81 1.418E-13 9.248E-12    -65.21 6.269E-14     138.6        0.
  39033.03 1.530E-13 4.537E-12    -29.66 3.634E-14     117.3        0.
  38102.03 1.621E-13 4.149E-12    -25.59 2.378E-14     163.9        0.
   37285.6 1.706E-13 1.375E-11    -80.62 7.766E-14     166.4        0.
  36732.98 1.761E-13 1.733E-12    -9.839 2.102E-14     77.42        0.
  36282.83 1.807E-13 2.491E-12    -13.79 2.094E-14     111.8        0.
  35948.27 1.854E-13 8.826E-13    -4.761 4.538E-15     182.7        0.
  35293.63 1.950E-13 5.693E-13     -2.92 4.814E-15     111.1        0.
  34988.29 2.001E-13 6.031E-13    -3.014 6.414E-15     88.34        0.
  34630.73 2.067E-13 4.046E-13    -1.958 4.833E-15     78.63        0.
  34041.21 2.161E-13 2.135E-13   -0.9879 5.618E-15      35.7        0.  
  40599.43 1.404E-13 2.881E-11    -205.2 2.015E-13     134.3        0.
  40269.57 1.428E-13 8.953E-12    -62.68 6.180E-14     136.1        0.
  39033.39 1.522E-13 4.723E-12    -31.03 3.689E-14     120.3        0.
   38103.2 1.629E-13 3.931E-12    -24.13 2.289E-14     161.4        0.
   37283.5 1.708E-13 1.328E-11    -77.74 7.906E-14     157.8        0.
  36732.52 1.771E-13 1.602E-12     -9.05 2.001E-14     75.21        0.
  36281.03 1.820E-13 2.206E-12    -12.12 1.989E-14     104.2        0.
  35948.27 1.854E-13 8.826E-13    -4.761 4.538E-15     182.7        0.
  35294.44 1.954E-13 4.455E-13     -2.28 4.688E-15     89.28        0.
  34987.99 2.005E-13 5.050E-13    -2.518 6.016E-15     78.86        0.
  34638.05 2.062E-13 4.517E-13    -2.191 5.153E-15     82.36        0.
  34042.03 2.159E-13 2.410E-13    -1.116 7.271E-15     31.14        0.
  40599.35 1.401E-13 2.890E-11    -206.3 2.018E-13     134.5        0.
  40270.45 1.423E-13 9.356E-12    -65.75 6.121E-14     143.6        0.
  39033.01 1.533E-13 4.449E-12    -29.02 3.604E-14      116.        0.
  38090.15 1.629E-13 4.306E-12    -26.43 2.221E-14     182.1        0.
  37282.95 1.698E-13 1.367E-11    -80.53 7.972E-14     161.1        0.
  36736.49 1.757E-13 1.852E-12    -10.54 2.054E-14      84.7        0.
  36278.01 1.822E-13 2.185E-12      -12. 1.965E-14     104.5        0.
  35936.32 1.862E-13 9.786E-13    -5.256 5.221E-15     176.1        0.
  35294.69 1.945E-13 6.212E-13    -3.193 5.398E-15     108.1        0.
  34987.79 2.006E-13 4.909E-13    -2.447 5.966E-15      77.3        0.
  34633.11 2.065E-13 4.231E-13    -2.049 5.005E-15     79.41        0.
  34042.03 2.159E-13 2.410E-13    -1.116 7.271E-15     31.14        0.

  
