  40572.34 5.713E-14 1.599E-11    -279.9 8.569E-14     175.3        0.
  40265.82 5.401E-14 1.778E-11    -329.3 4.834E-14     345.6        0.
  39054.24 6.780E-14 1.510E-11    -222.8 6.742E-14     210.4        0.
  38096.47 8.939E-14 4.079E-12    -45.63 1.627E-14     235.5        0.
  37284.61 1.017E-13 1.086E-11    -106.8 5.124E-14     199.2        0.
  36751.86 1.062E-13 1.954E-12    -18.41 2.265E-14     81.05        0.
  36332.69 1.086E-13 1.490E-12    -13.72 1.901E-14     73.63        0.
  35945.07 1.120E-13 2.599E-12    -23.21 1.812E-14     134.8        0.
   35511.9 1.165E-13 4.221E-12    -36.23 3.312E-14     119.7        0.
  35163.66 1.199E-13 1.643E-12     -13.7 2.440E-14     63.27        0.
  34978.91 1.207E-13 3.153E-13    -2.611 1.284E-14     23.07        0.
  34633.18 1.221E-13 2.441E-12    -19.98 1.052E-14     217.9        0. 
  40572.52 5.758E-14 1.587E-11    -275.6 8.548E-14     174.4        0.
  40267.39 5.474E-14 1.740E-11    -317.8 4.760E-14     343.3        0.
  39055.58 6.601E-14 1.555E-11    -235.6 6.977E-14     209.4        0.
  38091.92 9.017E-14 5.825E-12     -64.6 2.239E-14     244.4        0.
  37286.99 1.015E-13 1.100E-11    -108.4 5.134E-14     201.3        0.
  36752.04 1.058E-13 2.014E-12    -19.03 2.290E-14     82.63        0.
  36332.57 1.087E-13 1.472E-12    -13.54 1.889E-14     73.21        0.
  35944.69 1.133E-13 2.246E-12    -19.83 1.713E-14     123.2        0.
  35512.64 1.171E-13 3.987E-12    -34.05 3.277E-14     114.3        0.
  35163.49 1.194E-13 1.720E-12    -14.41 2.471E-14      65.4        0.
   34971.1 1.198E-13 4.862E-13     -4.06 1.235E-14     36.98        0.
  34623.01 1.219E-13 2.229E-12    -18.28 1.063E-14     196.9        0. 
  40572.11 5.781E-14 1.600E-11    -276.8 8.585E-14     175.1        0.
  40268.64 5.566E-14 1.669E-11    -299.9 4.684E-14     334.8        0.
  39055.23 6.631E-14 1.544E-11    -232.8 6.949E-14     208.7        0.
  38095.88 8.961E-14 4.053E-12    -45.23 1.629E-14     233.7        0.
  37286.75 1.015E-13 1.102E-11    -108.6 5.118E-14     202.3        0.
  36749.26 1.056E-13 2.083E-12    -19.71 2.300E-14     85.08        0.
  36332.69 1.086E-13 1.490E-12    -13.72 1.901E-14     73.63        0.
  35945.35 1.126E-13 2.424E-12    -21.52 1.755E-14     129.8        0.
  35513.05 1.166E-13 4.120E-12    -35.33 3.297E-14     117.4        0.
  35160.74 1.193E-13 1.760E-12    -14.75 2.471E-14     66.91        0.
  34981.18 1.198E-13 5.709E-13    -4.767 9.648E-15     55.59        0.
  34625.22 1.216E-13 2.420E-12    -19.91 1.088E-14      209.        0.  
