  40595.98 1.481E-13 3.495E-11    -235.9 2.366E-13     138.8        0.
  40273.51 1.619E-13 1.075E-11     -66.4 6.310E-14      160.        0.
  39032.36 1.819E-13 4.619E-12    -25.39 2.867E-14     151.3        0.
  38100.91 1.909E-13 1.222E-11      -64. 6.288E-14     182.6        0.
  37308.21 2.021E-13 2.503E-11    -123.9 1.230E-13     191.2        0.
  36804.82 2.119E-13 7.151E-12    -33.75 3.377E-14     198.9        0.
  36320.55 2.217E-13 5.317E-12    -23.98 2.759E-14      181.        0.
  35934.64 2.299E-13 5.127E-12    -22.31 2.213E-14     217.6        0.
  35586.91 2.388E-13 3.911E-12    -16.38 1.685E-14      218.        0.
   35331.8 2.453E-13 1.238E-12    -5.048 1.015E-14     114.6        0.
  35073.36 2.523E-13 1.477E-12    -5.856 1.128E-14     123.1        0.
  34051.19 2.653E-13 1.080E-12     -4.07 9.085E-15     111.7        0.
  33807.62 2.651E-13 2.952E-12    -11.14 2.532E-14     109.6        0. 
  40595.73 1.465E-13 3.539E-11    -241.6 2.381E-13     139.6        0.
  40272.52 1.601E-13 1.135E-11    -70.89 6.471E-14     164.7        0.
  39026.34 1.821E-13 4.953E-12    -27.19 2.689E-14      173.        0.
  38100.43 1.908E-13 1.234E-11    -64.67 6.282E-14     184.5        0.
  37307.11 2.013E-13 2.538E-11    -126.1 1.235E-13      193.        0.
  36804.94 2.116E-13 7.358E-12    -34.76 3.366E-14     205.3        0.
  36321.85 2.205E-13 5.773E-12    -26.19 2.860E-14     189.7        0.
   35933.7 2.293E-13 5.152E-12    -22.46 2.287E-14     211.6        0.
  35585.66 2.372E-13 4.536E-12    -19.12 1.852E-14     230.2        0.
  35336.89 2.432E-13 1.570E-12    -6.457 1.173E-14     125.7        0.
  35074.27 2.509E-13 1.752E-12    -6.984 1.278E-14     128.8        0.
  34049.72 2.658E-13 9.616E-13    -3.617 8.698E-15     103.9        0.
  33808.18 2.653E-13 2.869E-12    -10.81 2.533E-14     106.4        0. 
  40595.94 1.462E-13 3.549E-11    -242.7 2.382E-13      140.        0.
  40272.67 1.608E-13 1.111E-11    -69.07 6.407E-14     162.8        0.
  39032.04 1.821E-13 4.563E-12    -25.05 2.846E-14     150.6        0.
   38100.3 1.903E-13 1.255E-11    -65.95 6.296E-14     187.3        0.
  37307.96 2.006E-13 2.572E-11    -128.2 1.238E-13     195.2        0.
  36800.52 2.095E-13 8.269E-12    -39.47 3.587E-14     216.6        0.
  36319.92 2.210E-13 5.579E-12    -25.24 2.820E-14     185.9        0.
  35935.11 2.286E-13 5.585E-12    -24.44 2.323E-14     225.9        0.
  35588.09 2.377E-13 4.309E-12    -18.13 1.758E-14     230.2        0.
  35327.58 2.446E-13 1.321E-12    -5.403 1.043E-14      119.        0.
  35072.49 2.520E-13 1.600E-12    -6.347 1.148E-14     130.9        0.
  34048.95 2.661E-13 8.974E-13    -3.373 8.574E-15     98.32        0.
  33807.73 2.651E-13 2.936E-12    -11.07 2.532E-14     108.9        0.
