### source_id	
### ra [deg]
### ra_error [mas]
### dec [deg]
### dec_error [mas]
### parallax [mas]
### parallax_error [mas]
### phot_variable_flag
###
10Cas 431696822314371456 1.6106637830338935 0.07175261647997337 64.19616155053075 0.06594807130414694 3.293180166923977 0.0889033135588045 NOT_AVAILABLE
omiCas 390548351252549760 11.18144148238897 0.3402552745731021 48.28433017500517 0.2750887344900519 4.704595313864956 0.4306464896053153 NOT_AVAILABLE  
gammaCas None
phiAnd None
V777Cas 506352115651984896 28.928564698309437 0.030994661132703445 59.27344297547447 0.03864052506438587 1.6792213613902502 0.05227193551483459 NOT_AVAILABLE
BkCam 491398310827131904 49.997077297962136 0.2320331292238554 65.65222898762943 0.27697722627571986 6.070447376403932 0.35387101764815027 NOT_AVAILABLE
17Tau 65271996684277504 56.21900085855238 0.46772646845240406 24.113139092719965 0.38651325689955174 8.704054073446402 0.5244961034403902 NOT_AVAILABLE
23Tau 65205373151673344 56.58166915528608 0.3696562375960588 23.948150194852293 0.2989826721285143 9.478144377901161 0.4274806290901308 NOT_AVAILABLE
25Tau 66714384141781760 56.8712472078721 0.8251357407734199 24.10494049996952 0.6549555739977679 7.968840141979247 0.9676201933723052 NOT_AVAILABLE
28Tau 66529975427235712 57.2968277114558 0.18991227166099806 24.13650490690607 0.11841499172555894 7.722945189443285 0.20387324689884512 NOT_AVAILABLE
12Vul 1827977186901985024 297.76722726050195 0.1579834266727488 22.609980125413728 0.16093688931181785 5.79657664757831 0.22056763541417437 NOT_AVAILABLE
28Cyg 2059262344012317312 302.3567608713457 0.17507644445903212 36.83967704360135 0.23599261948487427 5.294736351227364 0.22548586384509095 NOT_AVAILABLE
V2113Cyg 2054507883909633792 304.20072943771305 0.027778023406782742 32.37979220953834 0.03658200757331646 1.1008876440870743 0.04573456540996814 NOT_AVAILABLE
V2119Cyg 2057982375009189632 305.93490022371356 0.05508696839162758 37.476448018766 0.06888131439994535 2.655637477815099 0.0799673066159066 NOT_AVAILABLE
V2120Cyg 2185075095866220928 306.38668755769424 0.06522235769166093 54.68417375816713 0.06905532322404406 1.0628222468010315 0.07099005599162228 NOT_AVAILABLE
V2123Cyg 1862624791128559872 308.2712827134653 0.020227099739561508 31.656972407310978 0.02633534890642305 0.9985562002932059 0.032669951347587683 NOT_AVAILABLE
V568Cyg 1870251450455707776 310.5930070563779 0.025241146866421725 35.45615780806073 0.03326086516677834 1.964443183663676 0.03888546854080479 NOT_AVAILABLE
60Cyg 2163533670229171968 315.29558030626976 0.08973942386503543 46.155783556846906 0.1110037350591566 2.056010367659851 0.12778756502584268 NOT_AVAILABLE
upsCyg 1867360078463936512 319.47955454625253 0.2633564337059406 34.89687159542589 0.38494865110797866 5.3489813406329585 0.47774557163933323 NOT_AVAILABLE
V2162Cyg 1970997845483167232 322.3118764129817 0.031701232013683675 44.33812045795361 0.03776968367158129 1.2342573333765752 0.04254818356082165 NOT_AVAILABLE
16Peg 1796736625538995072 328.26575024236803 0.15995970834398018 25.92513157244698 0.22354079925028558 5.830907129716332 0.2640108163614756 NOT_AVAILABLE
25Peg 1781715887952364800 331.9593866374711 0.07703863286463727 21.702633242059484 0.08267468430463777 4.664049230066589 0.09076811614780976 NOT_AVAILABLE
omiAnd 1931192500886411136 345.4803811016596 0.592462377452618 42.32598647381438 0.6405634715414054 9.212510269545891 0.8352423458129712 NOT_AVAILABLE
betPsc 2662057224398507264 345.96927460842534 0.20610875676812743 3.8200039123804683 0.2018199375897241 7.706475629019861 0.24392382976653207 NOT_AVAILABLE
